Order_ID,Year,Order_Date,Month,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Sales,Quantity,Profit
CA-2012-103205,2012,12/8/2012,December,Second Class,JJ-15760,Joel Jenkins,Home Office,Houston,Texas,77036,Central,TEC-PH-10004896,Technology,Phones,119.96,5,11.996
CA-2011-153913,2011,12/16/2011,December,Second Class,KB-16585,Ken Black,Corporate,Hialeah,Florida,33012,South,FUR-CH-10000988,Furniture,Chairs,1013.832,9,101.3832
CA-2011-153913,2011,12/16/2011,December,Second Class,KB-16585,Ken Black,Corporate,Hialeah,Florida,33012,South,OFF-FA-10000490,Office Supplies,Fasteners,1.984,2,0.6696
CA-2013-155530,2013,12/18/2013,December,Standard Class,CM-12160,Charles McCrossin,Consumer,San Francisco,California,94122,West,FUR-TA-10004256,Furniture,Tables,2003.52,6,-325.572
US-2013-101196,2013,5/13/2013,May,Standard Class,FM-14215,Filia McAdams,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004804,Office Supplies,Storage,82.368,2,-19.5624
CA-2011-115357,2011,8/6/2011,August,Second Class,RF-19735,Roland Fjeld,Consumer,Columbia,South Carolina,29203,South,TEC-AC-10000023,Technology,Accessories,62.91,3,22.6476
US-2011-102715,2011,4/11/2011,April,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,33180,South,OFF-FA-10001332,Office Supplies,Fasteners,6.912,3,2.3328
US-2011-102715,2011,4/11/2011,April,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,33180,South,TEC-AC-10002001,Technology,Accessories,383.976,3,81.5949
US-2011-102715,2011,4/11/2011,April,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,33180,South,OFF-PA-10000029,Office Supplies,Paper,10.368,2,3.6288
US-2011-102715,2011,4/11/2011,April,Second Class,JK-15370,Jay Kimmel,Consumer,Miami,Florida,33180,South,TEC-AC-10001874,Technology,Accessories,335.944,7,41.993
CA-2012-107937,2012,5/3/2012,May,Standard Class,JB-16045,Julia Barnett,Home Office,Chula Vista,California,91911,West,FUR-FU-10002298,Furniture,Furnishings,665.88,6,106.5408
US-2014-148768,2014,12/1/2014,December,Second Class,PN-18775,Parhena Norris,Home Office,Miami,Florida,33180,South,TEC-PH-10002564,Technology,Phones,71.976,3,8.997
CA-2014-118521,2014,2/17/2014,February,Standard Class,LF-17185,Luke Foster,Consumer,New York City,New York,10035,East,OFF-PA-10003465,Office Supplies,Paper,37.94,2,18.2112
CA-2011-149643,2011,11/16/2011,November,Standard Class,RH-19510,Rick Huthwaite,Home Office,Manhattan,Kansas,66502,Central,TEC-PH-10000038,Technology,Phones,273.96,2,10.9584
CA-2012-135314,2012,7/9/2012,July,Second Class,MC-17575,Matt Collins,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003072,Technology,Phones,269.982,3,40.4973
CA-2014-165204,2014,11/14/2014,November,Second Class,MN-17935,Michael Nguyen,Consumer,Memphis,Tennessee,38109,South,OFF-PA-10003424,Office Supplies,Paper,8.904,3,3.339
CA-2014-165204,2014,11/14/2014,November,Second Class,MN-17935,Michael Nguyen,Consumer,Memphis,Tennessee,38109,South,OFF-ST-10003716,Office Supplies,Storage,720.064,4,-63.0056
CA-2014-125752,2014,8/1/2014,August,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Fort Lauderdale,Florida,33311,South,TEC-AC-10003590,Technology,Accessories,41.424,2,8.2848
CA-2014-112487,2014,12/27/2014,December,Standard Class,TC-21535,Tracy Collins,Home Office,Columbus,Ohio,43229,East,OFF-BI-10000494,Office Supplies,Binders,3.132,2,-2.61
CA-2013-144218,2013,11/1/2013,November,Standard Class,JD-15895,Jonathan Doherty,Corporate,Los Angeles,California,90045,West,OFF-ST-10002615,Office Supplies,Storage,1085.42,7,282.2092
CA-2013-169971,2013,9/5/2013,September,Standard Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,77041,Central,OFF-AR-10002804,Office Supplies,Art,3.912,1,1.0269
CA-2013-169971,2013,9/5/2013,September,Standard Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,77041,Central,OFF-AR-10001044,Office Supplies,Art,62.376,3,7.0173
US-2013-133508,2013,4/18/2013,April,Standard Class,SW-20350,Sean Wendt,Home Office,Omaha,Nebraska,68104,Central,OFF-FA-10000134,Office Supplies,Fasteners,29.05,5,9.0055
CA-2011-107139,2011,7/5/2011,July,Standard Class,DP-13390,Dennis Pardue,Home Office,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,Binders,180.96,6,67.86
CA-2012-111325,2012,2/27/2012,February,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,16602,East,OFF-BI-10000343,Office Supplies,Binders,4.419,3,-3.3879
CA-2012-111325,2012,2/27/2012,February,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,16602,East,OFF-AR-10002257,Office Supplies,Art,16.032,6,2.2044
CA-2012-163762,2012,11/27/2012,November,Standard Class,JE-15475,Jeremy Ellison,Consumer,New York City,New York,10024,East,OFF-AR-10001915,Office Supplies,Art,29.79,3,12.5118
US-2011-117163,2011,1/28/2011,January,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,92037,West,OFF-ST-10003692,Office Supplies,Storage,57.23,1,14.3075
US-2011-117163,2011,1/28/2011,January,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,92037,West,FUR-TA-10003469,Furniture,Tables,333,3,-16.65
US-2011-117163,2011,1/28/2011,January,Standard Class,EJ-13720,Ed Jacobs,Consumer,San Diego,California,92037,West,OFF-AR-10003179,Office Supplies,Art,36.44,4,12.0252
CA-2014-121314,2014,9/24/2014,September,First Class,BE-11410,Bobby Elias,Consumer,Miami,Florida,33178,South,OFF-PA-10003395,Office Supplies,Paper,251.64,3,88.074
CA-2014-147760,2014,11/5/2014,November,First Class,KL-16555,Kelly Lampkin,Corporate,Greensboro,North Carolina,27405,South,FUR-TA-10004575,Furniture,Tables,523.764,3,-192.0468
CA-2014-147760,2014,11/5/2014,November,First Class,KL-16555,Kelly Lampkin,Corporate,Greensboro,North Carolina,27405,South,TEC-PH-10002483,Technology,Phones,1359.96,5,118.9965
CA-2013-156503,2013,10/15/2013,October,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,28540,South,FUR-CH-10003606,Furniture,Chairs,102.592,1,10.2592
CA-2013-156503,2013,10/15/2013,October,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,28540,South,TEC-AC-10002473,Technology,Accessories,22.704,1,5.9598
CA-2013-156503,2013,10/15/2013,October,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,28540,South,OFF-PA-10002319,Office Supplies,Paper,93.024,3,33.7212
CA-2013-156503,2013,10/15/2013,October,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,28540,South,OFF-SU-10000946,Office Supplies,Supplies,12.768,2,1.4364
CA-2013-156503,2013,10/15/2013,October,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,28540,South,OFF-EN-10001335,Office Supplies,Envelopes,35.008,4,13.128
CA-2013-156503,2013,10/15/2013,October,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,28540,South,OFF-PA-10002377,Office Supplies,Paper,39.152,1,14.682
CA-2012-113628,2012,11/12/2012,November,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,33317,South,OFF-AR-10001246,Office Supplies,Art,11.76,5,1.323
CA-2012-113628,2012,11/12/2012,November,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,33317,South,OFF-BI-10003291,Office Supplies,Binders,5.238,2,-4.0158
CA-2012-113628,2012,11/12/2012,November,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,33317,South,OFF-BI-10002799,Office Supplies,Binders,4.662,3,-3.7296
CA-2012-113628,2012,11/12/2012,November,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,523.92,5,-72.039
CA-2012-113628,2012,11/12/2012,November,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,33317,South,TEC-PH-10000441,Technology,Phones,100.792,1,10.0792
CA-2012-113628,2012,11/12/2012,November,Standard Class,AH-10690,Anna Häberlin,Corporate,Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,146.136,3,16.4403
CA-2014-147753,2014,3/6/2014,March,Same Day,PK-19075,Pete Kriz,Consumer,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003537,Office Supplies,Labels,25.06,2,11.7782
CA-2012-103961,2012,11/5/2012,November,Standard Class,NG-18430,Nathan Gelder,Consumer,Quincy,Illinois,62301,Central,OFF-LA-10004484,Office Supplies,Labels,19.824,6,6.4428
CA-2013-152471,2013,7/9/2013,July,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,Jacksonville,Florida,32216,South,TEC-PH-10002824,Technology,Phones,823.96,5,51.4975
CA-2013-152471,2013,7/9/2013,July,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,Jacksonville,Florida,32216,South,OFF-PA-10004965,Office Supplies,Paper,15.984,2,4.995
CA-2012-102582,2012,9/15/2012,September,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,36608,South,FUR-TA-10003569,Furniture,Tables,801.96,2,200.49
CA-2012-102582,2012,9/15/2012,September,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,36608,South,TEC-PH-10003187,Technology,Phones,59.97,3,0
CA-2012-102582,2012,9/15/2012,September,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,36608,South,FUR-CH-10004853,Furniture,Chairs,1056.86,7,306.4894
CA-2014-141873,2014,10/10/2014,October,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,10024,East,OFF-BI-10001031,Office Supplies,Binders,12.816,3,4.3254
CA-2014-141873,2014,10/10/2014,October,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,10024,East,FUR-BO-10003034,Furniture,Bookcases,314.352,3,-15.7176
CA-2014-141873,2014,10/10/2014,October,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,10024,East,OFF-PA-10000069,Office Supplies,Paper,18.98,2,8.9206
CA-2014-141873,2014,10/10/2014,October,Standard Class,HG-14845,Harry Greene,Consumer,New York City,New York,10024,East,OFF-BI-10003655,Office Supplies,Binders,18.24,6,6.156
CA-2012-140984,2012,9/14/2012,September,Standard Class,CC-12685,Craig Carroll,Consumer,New York City,New York,10011,East,OFF-ST-10000585,Office Supplies,Storage,991.2,6,257.712
CA-2012-140984,2012,9/14/2012,September,Standard Class,CC-12685,Craig Carroll,Consumer,New York City,New York,10011,East,TEC-CO-10001571,Technology,Copiers,879.984,2,329.994
CA-2012-140984,2012,9/14/2012,September,Standard Class,CC-12685,Craig Carroll,Consumer,New York City,New York,10011,East,OFF-BI-10002012,Office Supplies,Binders,12.96,9,4.536
CA-2011-132801,2011,10/7/2011,October,Standard Class,JG-15805,John Grady,Corporate,Dallas,Texas,75217,Central,OFF-ST-10001228,Office Supplies,Storage,107.44,10,10.744
CA-2014-141733,2014,5/8/2014,May,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,48234,Central,FUR-CH-10004086,Furniture,Chairs,1458.65,5,423.0085
CA-2014-141733,2014,5/8/2014,May,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,48234,Central,FUR-CH-10002017,Furniture,Chairs,26.64,1,7.4592
CA-2014-141733,2014,5/8/2014,May,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,48234,Central,FUR-CH-10000595,Furniture,Chairs,476.8,2,119.2
CA-2014-141733,2014,5/8/2014,May,Standard Class,RW-19540,Rick Wilson,Corporate,Detroit,Michigan,48234,Central,OFF-AP-10001563,Office Supplies,Appliances,87.444,2,18.4604
US-2012-111927,2012,11/14/2012,November,Standard Class,LS-17230,Lycoris Saunders,Consumer,Dover,Delaware,19901,East,FUR-FU-10004017,Furniture,Furnishings,76.14,3,26.649
US-2012-111927,2012,11/14/2012,November,Standard Class,LS-17230,Lycoris Saunders,Consumer,Dover,Delaware,19901,East,OFF-BI-10002571,Office Supplies,Binders,19.96,2,9.3812
CA-2011-105984,2011,11/24/2011,November,Same Day,MY-18295,Muhammed Yedwab,Corporate,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,1049.97,5,-209.994
CA-2011-105984,2011,11/24/2011,November,Same Day,MY-18295,Muhammed Yedwab,Corporate,Columbus,Ohio,43229,East,FUR-CH-10000847,Furniture,Chairs,611.058,3,-34.9176
CA-2011-100363,2011,4/8/2011,April,Standard Class,JM-15655,Jim Mitchum,Corporate,Glendale,Arizona,85301,West,OFF-FA-10000611,Office Supplies,Fasteners,2.368,2,0.8288
CA-2011-100363,2011,4/8/2011,April,Standard Class,JM-15655,Jim Mitchum,Corporate,Glendale,Arizona,85301,West,OFF-PA-10004733,Office Supplies,Paper,19.008,3,6.8904
CA-2011-126760,2011,7/26/2011,July,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,89031,West,TEC-PH-10001363,Technology,Phones,911.984,2,113.998
CA-2011-126760,2011,7/26/2011,July,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,89031,West,FUR-CH-10003312,Furniture,Chairs,674.352,3,-109.5822
CA-2011-126760,2011,7/26/2011,July,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,89031,West,FUR-FU-10004018,Furniture,Furnishings,134.01,9,36.1827
CA-2011-126760,2011,7/26/2011,July,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,89031,West,TEC-AC-10004814,Technology,Accessories,170.97,3,70.0977
US-2011-109162,2011,6/8/2011,June,Standard Class,KE-16420,Katrina Edelman,Corporate,Bristol,Tennessee,37620,South,FUR-CH-10002647,Furniture,Chairs,170.352,3,10.647
CA-2011-101931,2011,10/28/2011,October,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,90049,West,OFF-BI-10004140,Office Supplies,Binders,7.184,2,2.245
CA-2011-101931,2011,10/28/2011,October,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,90049,West,OFF-SU-10002301,Office Supplies,Supplies,6.28,2,0.0628
CA-2011-101931,2011,10/28/2011,October,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,90049,West,OFF-SU-10000646,Office Supplies,Supplies,480.74,2,14.4222
CA-2011-101931,2011,10/28/2011,October,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,90049,West,FUR-BO-10001337,Furniture,Bookcases,616.998,6,-36.294
CA-2011-101931,2011,10/28/2011,October,First Class,TS-21370,Todd Sumrall,Corporate,Los Angeles,California,90049,West,OFF-ST-10003442,Office Supplies,Storage,141.4,5,38.178
CA-2014-129000,2014,11/26/2014,November,Second Class,SZ-20035,Sam Zeldin,Home Office,Canton,Michigan,48187,Central,OFF-ST-10001097,Office Supplies,Storage,501.81,3,0
CA-2014-161053,2014,9/23/2014,September,First Class,JE-15745,Joel Eaton,Consumer,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,691.96,4,318.3016
CA-2014-161053,2014,9/23/2014,September,First Class,JE-15745,Joel Eaton,Consumer,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,Technology,Accessories,34.95,5,15.378
CA-2012-142377,2012,12/4/2012,December,Standard Class,MS-17980,Michael Stewart,Corporate,Springfield,Missouri,65807,Central,OFF-PA-10001970,Office Supplies,Paper,85.96,7,40.4012
CA-2012-127593,2012,9/21/2012,September,Same Day,DH-13675,Duane Huffman,Home Office,Quincy,Massachusetts,2169,East,FUR-FU-10004006,Furniture,Furnishings,85.3,2,14.501
CA-2014-130526,2014,11/27/2014,November,First Class,GT-14755,Guy Thornton,Consumer,Rockford,Illinois,61107,Central,OFF-BI-10001524,Office Supplies,Binders,33.568,8,-53.7088
US-2014-131849,2014,6/7/2014,June,Standard Class,GH-14410,Gary Hansen,Home Office,San Francisco,California,94122,West,FUR-FU-10004164,Furniture,Furnishings,4.95,1,2.178
US-2014-131849,2014,6/7/2014,June,Standard Class,GH-14410,Gary Hansen,Home Office,San Francisco,California,94122,West,OFF-ST-10002957,Office Supplies,Storage,26.4,5,0
US-2014-105389,2014,10/24/2014,October,Second Class,DM-13015,Darrin Martin,Consumer,San Antonio,Texas,78207,Central,OFF-BI-10004364,Office Supplies,Binders,3.564,3,-6.237
US-2014-105389,2014,10/24/2014,October,Second Class,DM-13015,Darrin Martin,Consumer,San Antonio,Texas,78207,Central,TEC-PH-10002824,Technology,Phones,823.96,5,51.4975
US-2014-105389,2014,10/24/2014,October,Second Class,DM-13015,Darrin Martin,Consumer,San Antonio,Texas,78207,Central,OFF-AR-10000634,Office Supplies,Art,10.272,3,0.8988
CA-2011-140816,2011,12/20/2011,December,Same Day,TC-21295,Toby Carlisle,Consumer,Thornton,Colorado,80229,West,TEC-AC-10001539,Technology,Accessories,447.944,7,89.5888
CA-2014-154039,2014,2/18/2014,February,Standard Class,JK-16120,Julie Kriz,Home Office,Chicago,Illinois,60653,Central,FUR-TA-10001932,Furniture,Tables,480.96,3,-269.3376
CA-2014-154039,2014,2/18/2014,February,Standard Class,JK-16120,Julie Kriz,Home Office,Chicago,Illinois,60653,Central,TEC-PH-10002789,Technology,Phones,124.792,1,10.9193
CA-2011-135755,2011,5/3/2011,May,Standard Class,NC-18415,Nathan Cano,Consumer,Yonkers,New York,10701,East,OFF-BI-10004828,Office Supplies,Binders,40.176,3,14.5638
CA-2011-135755,2011,5/3/2011,May,Standard Class,NC-18415,Nathan Cano,Consumer,Yonkers,New York,10701,East,OFF-BI-10003981,Office Supplies,Binders,10.896,3,3.9498
CA-2014-123246,2014,10/18/2014,October,Second Class,AJ-10960,Astrea Jones,Consumer,San Diego,California,92037,West,OFF-AR-10001770,Office Supplies,Art,10.64,4,2.7664
CA-2012-157133,2012,11/28/2012,November,Standard Class,LC-16885,Lena Creighton,Consumer,Champaign,Illinois,61821,Central,FUR-FU-10004904,Furniture,Furnishings,151.96,5,-182.352
CA-2011-124709,2011,7/27/2011,July,Second Class,GW-14605,Giulietta Weimer,Consumer,San Francisco,California,94122,West,TEC-AC-10002842,Technology,Accessories,238,2,38.08
CA-2014-146360,2014,4/24/2014,April,Second Class,SC-20305,Sean Christensen,Consumer,Lawrence,Indiana,46226,Central,TEC-AC-10003590,Technology,Accessories,155.34,6,55.9224
CA-2012-132486,2012,10/23/2012,October,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,148.32,9,63.7776
CA-2012-132486,2012,10/23/2012,October,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,240.784,1,27.0882
CA-2012-132486,2012,10/23/2012,October,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,191.968,7,16.7972
CA-2012-132486,2012,10/23/2012,October,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,11.56,2,5.6644
CA-2012-132486,2012,10/23/2012,October,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,11.8,4,5.664
CA-2012-132486,2012,10/23/2012,October,Second Class,JF-15355,Jay Fein,Consumer,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,842.352,3,42.1176
CA-2013-136231,2013,9/6/2013,September,Second Class,DM-13015,Darrin Martin,Consumer,Johnson City,Tennessee,37604,South,OFF-EN-10001099,Office Supplies,Envelopes,23.472,3,7.6284
CA-2013-136231,2013,9/6/2013,September,Second Class,DM-13015,Darrin Martin,Consumer,Johnson City,Tennessee,37604,South,OFF-BI-10001597,Office Supplies,Binders,86.058,7,-63.1092
CA-2013-136231,2013,9/6/2013,September,Second Class,DM-13015,Darrin Martin,Consumer,Johnson City,Tennessee,37604,South,TEC-PH-10002660,Technology,Phones,108.784,2,6.799
CA-2013-136231,2013,9/6/2013,September,Second Class,DM-13015,Darrin Martin,Consumer,Johnson City,Tennessee,37604,South,OFF-PA-10000327,Office Supplies,Paper,10.272,3,3.21
CA-2013-140641,2013,10/29/2013,October,Standard Class,EP-13915,Emily Phan,Consumer,Tampa,Florida,33614,South,OFF-BI-10001191,Office Supplies,Binders,38.19,5,-26.733
CA-2011-151001,2011,4/5/2011,April,First Class,JG-15805,John Grady,Corporate,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,49.632,4,3.7224
CA-2011-151001,2011,4/5/2011,April,First Class,JG-15805,John Grady,Corporate,Decatur,Illinois,62521,Central,OFF-ST-10001031,Office Supplies,Storage,52.096,4,3.9072
CA-2012-129896,2012,6/15/2012,June,Standard Class,PF-19120,Peter Fuller,Consumer,Gilbert,Arizona,85234,West,OFF-PA-10002245,Office Supplies,Paper,9.568,2,2.99
CA-2012-129896,2012,6/15/2012,June,Standard Class,PF-19120,Peter Fuller,Consumer,Gilbert,Arizona,85234,West,OFF-ST-10004804,Office Supplies,Storage,82.368,2,-19.5624
CA-2012-129896,2012,6/15/2012,June,Standard Class,PF-19120,Peter Fuller,Consumer,Gilbert,Arizona,85234,West,FUR-FU-10004904,Furniture,Furnishings,364.704,6,-36.4704
CA-2012-129896,2012,6/15/2012,June,Standard Class,PF-19120,Peter Fuller,Consumer,Gilbert,Arizona,85234,West,FUR-FU-10002396,Furniture,Furnishings,40.256,4,11.0704
CA-2011-152849,2011,7/5/2011,July,Standard Class,DW-13195,David Wiener,Corporate,Knoxville,Tennessee,37918,South,OFF-AR-10002833,Office Supplies,Art,4.368,3,0.3822
US-2014-127341,2014,1/30/2014,January,Standard Class,CK-12595,Clytie Kelty,Consumer,Chicago,Illinois,60653,Central,OFF-BI-10001072,Office Supplies,Binders,12.128,4,-20.6176
CA-2013-167759,2013,3/4/2013,March,Second Class,CC-12670,Craig Carreira,Consumer,Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,134.85,3,37.758
CA-2011-100895,2011,6/2/2011,June,Standard Class,SV-20785,Stewart Visinsky,Consumer,Roswell,Georgia,30076,South,OFF-AR-10004511,Office Supplies,Art,8.56,2,2.6536
CA-2011-100895,2011,6/2/2011,June,Standard Class,SV-20785,Stewart Visinsky,Consumer,Roswell,Georgia,30076,South,TEC-PH-10001425,Technology,Phones,239.97,3,67.1916
CA-2011-100895,2011,6/2/2011,June,Standard Class,SV-20785,Stewart Visinsky,Consumer,Roswell,Georgia,30076,South,OFF-ST-10001490,Office Supplies,Storage,356.94,2,107.082
US-2013-163881,2013,11/25/2013,November,Standard Class,SP-20860,Sung Pak,Corporate,Los Angeles,California,90036,West,TEC-AC-10003033,Technology,Accessories,659.9,2,217.767
US-2013-163881,2013,11/25/2013,November,Standard Class,SP-20860,Sung Pak,Corporate,Los Angeles,California,90036,West,FUR-CH-10001394,Furniture,Chairs,1684.752,6,210.594
US-2013-163881,2013,11/25/2013,November,Standard Class,SP-20860,Sung Pak,Corporate,Los Angeles,California,90036,West,TEC-AC-10000420,Technology,Accessories,559.92,8,190.3728
US-2013-144547,2013,11/11/2013,November,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Houston,Texas,77036,Central,TEC-AC-10004901,Technology,Accessories,279.944,7,48.9902
US-2011-112200,2011,11/22/2011,November,Standard Class,TC-21475,Tony Chapman,Home Office,Bolingbrook,Illinois,60440,Central,OFF-BI-10002571,Office Supplies,Binders,9.98,5,-16.467
CA-2014-110212,2014,5/2/2014,May,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Texarkana,Arkansas,71854,South,TEC-AC-10002331,Technology,Accessories,48.9,5,18.093
CA-2014-134285,2014,12/8/2014,December,Standard Class,DS-13180,David Smith,Corporate,San Antonio,Texas,78207,Central,OFF-FA-10000611,Office Supplies,Fasteners,3.552,3,1.2432
CA-2014-134285,2014,12/8/2014,December,Standard Class,DS-13180,David Smith,Corporate,San Antonio,Texas,78207,Central,OFF-PA-10000304,Office Supplies,Paper,15.552,3,5.4432
CA-2014-102267,2014,12/1/2014,December,Standard Class,SC-20800,Stuart Calhoun,Consumer,Edinburg,Texas,78539,Central,OFF-FA-10000611,Office Supplies,Fasteners,2.368,2,0.8288
CA-2014-157980,2014,12/8/2014,December,First Class,SH-20395,Shahid Hopkins,Consumer,Toledo,Ohio,43615,East,TEC-AC-10002567,Technology,Accessories,127.984,2,25.5968
CA-2012-121097,2012,1/3/2012,January,Standard Class,SF-20965,Sylvia Foulston,Corporate,Baytown,Texas,77520,Central,OFF-PA-10001937,Office Supplies,Paper,10.368,2,3.6288
CA-2012-151043,2012,11/14/2012,November,Standard Class,MG-17680,Maureen Gastineau,Home Office,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001090,Technology,Accessories,47.984,2,-1.1996
US-2012-119312,2012,10/2/2012,October,Second Class,CS-12400,Christopher Schild,Home Office,Los Angeles,California,90045,West,OFF-ST-10000943,Office Supplies,Storage,270.34,14,75.6952
CA-2012-167010,2012,4/5/2012,April,Standard Class,VT-21700,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-AP-10004036,Office Supplies,Appliances,98.112,7,18.396
CA-2012-167010,2012,4/5/2012,April,Standard Class,VT-21700,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,563.808,4,21.1428
CA-2012-167010,2012,4/5/2012,April,Standard Class,VT-21700,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002072,Office Supplies,Binders,10.428,4,-6.952
CA-2012-167010,2012,4/5/2012,April,Standard Class,VT-21700,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,547.136,4,-68.392
CA-2012-167010,2012,4/5/2012,April,Standard Class,VT-21700,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000347,Technology,Phones,14.85,5,-3.2175
CA-2012-167010,2012,4/5/2012,April,Standard Class,VT-21700,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002844,Technology,Phones,41.988,2,-9.7972
CA-2012-167010,2012,4/5/2012,April,Standard Class,VT-21700,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001037,Furniture,Furnishings,7.584,1,2.37
CA-2012-167010,2012,4/5/2012,April,Standard Class,VT-21700,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,352.45,5,-211.47
CA-2014-126788,2014,6/6/2014,June,First Class,AB-10105,Adrian Barton,Consumer,Pearland,Texas,77581,Central,TEC-PH-10001619,Technology,Phones,470.376,3,52.9173
CA-2014-148068,2014,9/19/2014,September,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,New York City,New York,10035,East,OFF-PA-10001639,Office Supplies,Paper,19.44,3,9.3312
CA-2014-148068,2014,9/19/2014,September,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,9.82,2,3.2406
US-2014-142573,2014,7/19/2014,July,Standard Class,ML-17410,Maris LaWare,Consumer,Phoenix,Arizona,85023,West,FUR-TA-10001932,Furniture,Tables,801.6,5,-448.896
US-2014-142573,2014,7/19/2014,July,Standard Class,ML-17410,Maris LaWare,Consumer,Phoenix,Arizona,85023,West,FUR-CH-10004218,Furniture,Chairs,161.568,2,10.098
